Weight,Height,BMI,Age,BMIcase,Exercise Intensity,Gym Exercise,Home Exercise,BMIcase_encoded
84.26928096,1.725461596,28.30470895,55,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
57.82359702,1.457452888,27.22175081,57,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
100.7826887,1.820127253,30.42162688,41,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
89.43600597,1.815853586,27.12381293,62,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
105.4685804,1.780439676,33.27120826,40,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
52.02847108,1.526902482,22.31610836,43,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
63.4652731,1.639179115,23.62018686,35,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
74.96862125,1.588548345,29.70835814,37,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
92.8527911,1.699236758,32.15786254,55,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
55.85329798,1.496014411,24.95613165,48,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
97.77636563,1.674568022,34.86810164,45,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
51.81788719,1.467795881,24.05184363,31,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
53.39445852,1.757412866,17.28815244,20,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
79.58555942,1.820156049,24.02243498,54,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
82.53622622,1.692805931,28.8025052,52,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
61.7658612,1.582174864,24.67399883,59,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
67.72009367,1.797062671,20.96964625,46,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
56.20625159,1.829830424,16.78660745,43,moderate thinness,2,Deadlifts (Light Weight); Cable Chest Flys; Seated Row Machine,Lunges; Plank to Push-up; Resistance Band Rows,1
88.67322708,1.783070319,27.89045328,63,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
96.16917003,1.796007928,29.81393973,20,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
72.28269474,1.667735672,25.98842131,44,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
91.93791952,1.759843491,29.68565113,21,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
76.04982609,1.663211105,27.49181882,48,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
61.65792483,1.500215171,27.39566192,32,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
106.7484457,1.781058578,33.65155623,24,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.87978622,1.699147293,21.08681865,63,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
77.22072395,1.564916806,31.53198853,25,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
100.9677127,1.747982931,33.04518161,30,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
50.52566997,1.4557713,23.84107174,62,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
94.36193903,1.764450823,30.30942791,33,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
78.93588878,1.574823699,31.82809311,57,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
77.11889944,1.737984163,25.53108043,60,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
76.32290865,1.765933824,24.47406239,24,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
93.24536602,1.739151371,30.82850689,54,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
96.57141466,1.816539632,29.26569475,26,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
98.26014859,1.683080742,34.68706187,55,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
74.19962282,1.597107558,29.0893065,27,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
59.37738804,1.441996602,28.55568715,45,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
104.6122587,1.811747014,31.87039679,25,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
101.5676103,1.820924581,30.63171532,65,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
77.3353905,1.827541499,23.15494681,50,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
81.44016403,1.678213443,28.91640167,45,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
88.53412883,1.802766506,27.24154638,48,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
87.77206626,1.801066486,27.05807102,39,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
73.25382667,1.485142031,33.21194713,20,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
97.86556209,1.775036738,31.0609835,62,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
76.83288731,1.788603812,24.01700509,35,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
103.8548707,1.798107566,32.12147891,21,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
98.87835945,1.689441315,34.64296309,22,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
72.00725892,1.525700938,30.93409768,38,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
86.18318567,1.581735823,34.44725676,42,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
83.25131668,1.781157537,26.24136639,65,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
106.6241539,1.785810392,33.43373579,33,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
97.40015895,1.728718255,32.59201636,52,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
105.6582976,1.752360497,34.40778374,51,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
89.16076215,1.687236056,31.32002332,51,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
50.02642017,1.605254178,19.41385619,30,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
64.07317633,1.81804185,19.38512036,61,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
98.45703121,1.733446175,32.76619519,51,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
103.8717433,1.795742585,32.21137449,58,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
61.18692914,1.727564285,20.50171647,19,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
84.26914036,1.555807643,34.81422746,33,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
94.68574784,1.733613263,31.5050499,65,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.14189371,1.399220499,30.71883778,19,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
74.16295815,1.631936601,27.84713234,31,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
56.43575862,1.493901713,25.2877574,35,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
85.73203854,1.722412758,28.89805965,32,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
68.54031459,1.521565083,29.60499734,25,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
97.38994574,1.718385587,32.98168815,38,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
104.3300529,1.743476146,34.32238099,37,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
65.52087421,1.490647801,29.48693252,61,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
65.43715799,1.634482159,24.49424517,34,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
69.64051818,1.744562532,22.88173291,47,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
70.82102038,1.765724071,22.71519686,39,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
108.838111,1.804915194,33.40930135,38,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
52.54000079,1.610466388,20.25754186,42,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
67.89844375,1.405967229,34.34863032,37,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
82.694965,1.755873576,26.82208789,25,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
68.99439093,1.57214027,27.91458661,19,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
72.68665917,1.815870506,22.04372369,32,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
89.47612182,1.71960779,30.25856613,22,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
95.84262216,1.815055865,29.09234265,59,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
73.94877278,1.684705694,26.05450844,35,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
100.4889704,1.785403507,31.5243129,55,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
108.2633334,1.769121829,34.59122261,27,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
59.39673603,1.740341604,19.61072166,56,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
55.79515003,1.673615857,19.91979597,59,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
104.9665001,1.817734142,31.76800831,21,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
55.83928385,1.487117856,25.24928375,44,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
55.60856056,1.419672126,27.59087938,46,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
81.85380902,1.654173231,29.9141672,41,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
99.32219562,1.731178212,33.14078233,57,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
71.17587352,1.438356421,34.40327388,38,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
55.86388211,1.484819716,25.338661,38,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
85.91585259,1.711494165,29.33070207,41,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
98.70401812,1.793201721,30.69562911,37,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
106.9246875,1.770232306,34.12066333,23,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
69.86193658,1.434247172,33.96194979,52,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
97.08566552,1.784893086,30.4740866,33,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
62.1986315,1.586371771,24.71558436,29,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
53.60620353,1.411813909,26.89429342,63,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
92.36528093,1.65676116,33.65030044,42,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
50.32977284,1.616260964,19.26646342,59,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
60.81962787,1.744159469,19.99269673,38,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
74.68392991,1.589650049,29.55453338,19,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
56.73374125,1.645262515,20.95902219,54,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
104.5290095,1.829272224,31.2377795,34,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
58.63230883,1.401809846,29.83724936,43,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
61.7092692,1.559742106,25.36558079,26,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
